id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
893850,THE LONGING,2020.0,79.0,8.0,11.896984924623116,19.32,26.72,57.09,37.77,Story Rich|Underground|Adventure|Atmospheric|Exploration|Puzzle|Walking Simulator|RPG|Multiple Endings|Mystery|Indie|Singleplayer|Choose Your Own Adventure|Idler|Hand-drawn|Dark|Choices Matter|2D|Experimental
394970,DEADBOLT,2016.0,76.0,9.0,23.757894736842104,6.19,8.46,14.0,7.81,Horror|Zombies|Side Scroller|Strategy|Action|Pixel Graphics|Stealth|Platformer|Atmospheric|Vampire|Gore|Indie|Blood|Shooter|Singleplayer|Violent|Dark|2D|Difficult|Great Soundtrack
269650,Dex,2015.0,62.0,8.0,6.714634146341464,11.16,13.7,16.98,5.82,Story Rich|Side Scroller|Action|Pixel Graphics|Adventure|Stealth|Platformer|Atmospheric|Cyberpunk|Female Protagonist|RPG|Nudity|Kickstarter|Indie|Singleplayer|Great Soundtrack|Hand-drawn|Violent|2D|Open World|Metroidvania|Sci-fi
1205450,Turnip Boy Commits Tax Evasion,2021.0,72.0,8.0,17.473029045643152,2.09,2.6,3.12,1.0300000000000002,Story Rich|Crime|Action|Pixel Graphics|Adventure|Combat|Exploration|Puzzle|Memes|Psychological Horror|Top-Down|Comedy|RPG|Funny|Casual|Indie|Cartoony|Retro|Singleplayer|Farming Sim|Cute|2D|Great Soundtrack
461950,Beat Cop,2017.0,71.0,8.0,4.845959595959596,7.89,10.05,15.13,7.240000000000001,Story Rich|Crime|Pixel Graphics|Adventure|Comedy|Detective|Villain Protagonist|1980s|Multiple Endings|Sexual Content|Time Management|Indie|Retro|Simulation|Singleplayer|Violent|Choices Matter|2D|Great Soundtrack|Cats
361990,Lakeview Cabin Collection,2015.0,70.0,8.0,13.862068965517242,9.42,10.0,19.77,10.35,Horror|Character Action Game|Episodic|Strategy|Action|Pixel Graphics|Platformer|Atmospheric|Exploration|Puzzle|Gore|Psychological Horror|Dynamic Narration|Comedy|2D Platformer|Nudity|Funny|Survival Horror|Sexual Content|Survival|Indie|Retro|Dark Humor|Perma Death|Singleplayer|Dark Comedy|Violent|Choices Matter|2D|Difficult|Sandbox
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012.0,75.0,8.0,6.279187817258883,4.8,14.03,26.62,21.82,Fast-Paced|Multiplayer|Action|Pixel Graphics|Adventure|Puzzle|Co-op|Comedy|RPG|Parody |JRPG|Funny|Casual|Fantasy|Indie|Retro|Singleplayer|Anime|2D|Experimental|Great Soundtrack
250520,UnderRail,2015.0,72.0,8.0,7.061162079510703,61.19,99.27,124.74,63.55,Pixel Graphics|Old School|Adventure|Turn-Based Combat|Atmospheric|Exploration|Isometric|Cyberpunk|CRPG|RPG|Early Access|Post-apocalyptic|Crafting|Indie|Singleplayer|Turn-Based|2D|Difficult|Open World|Sandbox|Sci-fi
646270,60 Parsecs!,2018.0,68.0,8.0,6.8213333333333335,1.69,5.17,15.8,14.11,Story Rich|Strategy|Adventure|Resource Management|Cold War|Atmospheric|Artificial Intelligence|Comedy|RPG|Multiple Endings|Text-Based|Post-apocalyptic|Funny|Casual|Survival|Indie|Dark Humor|Simulation|Singleplayer|Space|Dark Comedy|Colorful|Choices Matter|Turn-Based|2D|Difficult|Stylized|Sci-fi
322680,BLACKHOLE,2015.0,82.0,8.0,6.422222222222223,19.92,28.63,44.87,24.95,Space|Platformer|Story Rich|Funny|Comedy|GameMaker|Puzzle|Indie|Action|2D|Psychological Horror|Difficult|Adventure|Great Soundtrack|Singleplayer|Sci-fi
331480,Pinstripe,2017.0,71.0,8.0,8.40650406504065,2.9,3.79,6.34,3.44,Horror|Story Rich|Side Scroller|Action|Adventure|Platformer|Atmospheric|Puzzle|Kickstarter|Funny|Casual|Indie|Short|Singleplayer|Hunting|Dark|Cute|2D|Great Soundtrack
230820,The Night of the Rabbit,2013.0,75.0,8.0,8.498360655737704,9.57,14.14,15.24,5.67,Horror|Magic|Story Rich|Adventure|Escape Room|Atmospheric|Puzzle|Classic|Fantasy|Indie|Retro|Cult Classic|Remake|Singleplayer|Hand-drawn|Third Person|Hidden Object|Family Friendly|2D|Great Soundtrack
416600,Full Metal Furies,2018.0,85.0,8.0,10.551569506726455,10.68,18.56,26.54,15.86,Multiplayer|Side Scroller|Action|Pixel Graphics|Adventure|Puzzle|Free to Play|Action RPG|Co-op|Local Co-Op|Local Multiplayer|Female Protagonist|RPG|Funny|Indie|Bullet Hell|Online Co-Op|2D|Difficult|4 Player Local
431250,Mushroom Wars,2016.0,80.0,6.0,3.396694214876033,4.06,6.29,28.52,24.46,MOBA|Action-Adventure|Multiplayer|Strategy|Action|RTS|Atmospheric|Tactical|Comedy|Classic|Funny|Indie|Cartoony|Singleplayer|Cute|Tower Defense|Cartoon|Family Friendly|2D|Replay Value
230860,Cannon Brawl,2014.0,72.0,8.0,9.985915492957746,2.25,3.67,7.29,5.04,Colorful|Tower Defense|Multiplayer|Free to Play|Strategy|Indie|Action|2D|RTS|Local Multiplayer|Controller|Adventure|Singleplayer
209190,Stealth Bastard Deluxe,2012.0,80.0,8.0,7.830645161290323,5.74,9.93,28.68,22.94,Platformer|Fast-Paced|GameMaker|Puzzle|Level Editor|Indie|Action|Gore|2D|Pixel Graphics|Difficult|Great Soundtrack|Singleplayer|Stealth
107600,Waves,2011.0,82.0,9.0,19.61764705882353,1.06,5.32,26.65,25.59,Fast-Paced|Action|Futuristic|Cyberpunk|Score Attack|Top-Down|Top-Down Shooter|Twin Stick Shooter|Arcade|Casual|Indie|Retro|Psychedelic|Shooter|Singleplayer|Bullet Hell|Arena Shooter|Bullet Time|Time Manipulation|Colorful|Abstract|2D|Great Soundtrack
534550,Guacamelee! 2,2018.0,84.0,8.0,10.08502024291498,8.62,11.29,15.23,6.610000000000001,Action-Adventure|Side Scroller|Action|Adventure|Platformer|Controller|Co-op|Local Multiplayer|Comedy|Multiple Endings|Funny|Fantasy|Indie|Wrestling|Singleplayer|Colorful|2D|Metroidvania|Great Soundtrack|4 Player Local
532110,Rusty Lake: Roots,2016.0,75.0,9.0,27.790243902439023,4.02,4.7,5.13,1.1100000000000003,Horror|Escape Room|Hand-drawn|Dark|Story Rich|Atmospheric|Mystery|Puzzle|Casual|Hidden Object|Indie|Gore|Immersive|Psychological Horror|Surreal|2D|Adventure|Singleplayer
913740,WORLD OF HORROR,2020.0,80.0,8.0,18.139455782312925,1.34,7.31,37.38,36.04,Horror|Multiplayer|Card Game|Pixel Graphics|Adventure|Unforgiving|Turn-Based Combat|Atmospheric|Gore|Psychological Horror|Female Protagonist|RPG|Early Access|Mystery|Survival Horror|Moddable|Survival|Indie|Retro|Violent|Lovecraftian|Anime|2D|Great Soundtrack
861250,Cyber Shadow,2021.0,82.0,8.0,5.073298429319372,8.42,9.96,11.71,3.290000000000001,Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Cyberpunk|2D Platformer|Post-apocalyptic|Arcade|Indie|Retro|Singleplayer|Ninja|Anime|2D|Difficult|Great Soundtrack|Metroidvania|Sci-fi
233700,Sword of the Stars: The Pit,2013.0,69.0,8.0,5.712328767123288,27.25,39.98,55.0,27.75,Procedural Generation|Lore-Rich|Zombies|Strategy|Resource Management|Traditional Roguelike|Character Customization|RPG|Crafting|Casual|Survival|Indie|Replay Value|Perma Death|Singleplayer|Supernatural|Inventory Management|Aliens|Grid-Based Movement|Dungeon Crawler|Turn-Based Strategy|Loot|Turn-Based|2D|Difficult|Stylized|Sci-fi
1145960,The White Door,2020.0,77.0,8.0,15.605442176870747,2.05,2.4,2.92,0.8700000000000001,Story Rich|Atmospheric|Mystery|Puzzle|Indie|Short|Surreal|Psychological Horror|Singleplayer|2D|Adventure|Detective
1939160,Shadows Over Loathing,2022.0,82.0,9.0,28.186666666666667,9.75,22.35,26.6,16.85,Story Rich|Adventure|Turn-Based Combat|Puzzle|Character Customization|CRPG|Investigation|Controller|Comedy|RPG|Multiple Endings|Funny|Singleplayer|Choose Your Own Adventure|Choices Matter|Lovecraftian|Turn-Based Strategy|2D|Open World
376300,GUILTY GEAR Xrd -SIGN-,2015.0,84.0,8.0,10.031963470319637,5.7,9.14,13.85,8.149999999999999,Cute|Visual Novel|Story Rich|God Game|Arcade|Anime|Multiplayer|Competitive|2D Fighter|Action|2D|Local Multiplayer|Fighting|2.5D|Great Soundtrack|Singleplayer
435100,2Dark,2017.0,68.0,6.0,3.267605633802817,8.8,10.96,14.32,5.52,Horror|Strategy|Action|Pixel Graphics|Adventure|Stealth|Exploration|Puzzle|Isometric|Psychological Horror|Top-Down|Survival Horror|Indie|Psychedelic|Singleplayer|Dark|Third Person|2D|Voxel|Stylized
223220,Giana Sisters: Twisted Dreams,2012.0,77.0,6.0,3.4962406015037595,7.41,13.15,21.87,14.46,Multiplayer|Side Scroller|Action|Adventure|2.5D|Platformer|Controller|Local Multiplayer|Local Co-Op|Female Protagonist|Kickstarter|Arcade|Fantasy|Indie|Retro|Singleplayer|Anime|2D|Difficult|Great Soundtrack
235320,Original War,2014.0,61.0,8.0,18.03191489361702,17.22,40.22,66.69,49.47,Story Rich|Multiplayer|Strategy|RTS|Atmospheric|Real-Time with Pause|Co-op|RPG|Classic|Real-Time|Moddable|Indie|Singleplayer|PvP|Time Travel|Online Co-Op|2D|Difficult|Great Soundtrack|War|Sci-fi|Wargame
330820,2064: Read Only Memories,2015.0,80.0,6.0,3.917981072555205,9.1,11.22,18.38,9.28,Robots|Story Rich|Visual Novel|Pixel Graphics|Futuristic|Adventure|Modern|Atmospheric|Puzzle|Memes|Cyberpunk|Psychological Horror|Female Protagonist|Dynamic Narration|Noir|Multiple Endings|Comic Book|Kickstarter|Mystery|Indie|Retro|Linear|Singleplayer|Emotional|Great Soundtrack|Colorful|Interactive Fiction|Choices Matter|Anime|Conversation|Narrative|2D|Stylized|Sci-fi
292500,Kero Blaster,2015.0,82.0,8.0,15.03896103896104,3.28,5.63,10.61,7.33,Character Action Game|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Soundtrack|Silent Protagonist|Psychological Horror|Controller|Satire|Classic|Arcade|Fantasy|Indie|Retro|Shooter|Singleplayer|Bullet Hell|2D|Difficult|Great Soundtrack
252030,Valdis Story: Abyssal City,2013.0,83.0,8.0,5.255980861244019,10.84,15.85,22.06,11.22,Story Rich|Side Scroller|Action|Adventure|Platformer|Exploration|GameMaker|Action RPG|Female Protagonist|RPG|Kickstarter|Fantasy|Indie|Singleplayer|Anime|2D|Difficult|Great Soundtrack|Metroidvania
6120,Shank,2010.0,67.0,8.0,8.860248447204969,3.1,4.53,10.17,7.07,Multiplayer|Side Scroller|Action|Old School|Adventure|Platformer|Gore|Controller|Co-op|Local Co-Op|Local Multiplayer|Indie|Short|Singleplayer|Violent|Cartoon|Hack and Slash|2D|Great Soundtrack
369070,Slain: Back from Hell,2016.0,74.0,6.0,2.541038525963149,5.92,8.46,8.8,2.880000000000001,Horror|Side Scroller|Action|Pixel Graphics|Platformer|Demons|Gore|Dark Fantasy|Souls-like|Indie|Retro|Singleplayer|Violent|Gothic|Hack and Slash|2D|Difficult|Great Soundtrack|Metroidvania
318230,Convoy,2015.0,72.0,6.0,3.767361111111111,5.5,6.34,7.32,1.8200000000000005,Lore-Rich|Strategy|Action|Pixel Graphics|Adventure|Atmospheric|Exploration|Top-Down|RPG|Post-apocalyptic|Moddable|Indie|Retro|Vehicular Combat|Singleplayer|2D|Difficult|Great Soundtrack|Sci-fi
396710,The Adventure Pals,2018.0,78.0,8.0,12.144,8.86,10.3,11.84,2.9800000000000004,Platformer|Colorful|Cute|Kickstarter|Funny|Comedy|Casual|Indie|Family Friendly|Action|2D|Singleplayer|Co-op|Adventure|Local Co-Op|Great Soundtrack|RPG|Local Multiplayer
253110,The Cat Lady,2013.0,81.0,8.0,14.520123839009289,8.05,9.37,12.25,4.199999999999999,Horror|Story Rich|Adventure|Atmospheric|Exploration|Puzzle|Gore|Surreal|Psychological Horror|Female Protagonist|Detective|Multiple Endings|Mature|Indie|Singleplayer|Emotional|Psychological|Drama|Dark|Choices Matter|Anime|Third Person|2D|Great Soundtrack|Cats
729000,Wytchwood,2021.0,78.0,8.0,15.84920634920635,10.44,11.37,11.53,1.09,Magic|Story Rich|Adventure|2.5D|Atmospheric|Exploration|Investigation|Controller|Female Protagonist|RPG|Dark Fantasy|Crafting|Casual|Fantasy|Singleplayer|Colorful|Gothic|Conversation|2D|Stylized
343100,Overture,2015.0,76.0,6.0,3.2586206896551726,6.0,8.0,10.0,4.0,Strategy|Action|Pixel Graphics|Adventure|Action Roguelike|Action RPG|Top-Down|RPG|Twin Stick Shooter|Casual|Fantasy|Indie|Retro|Singleplayer|Bullet Hell|Dungeon Crawler|Hack and Slash|Loot|2D|Difficult|Great Soundtrack
385710,INK,2015.0,68.0,8.0,4.28956228956229,2.15,3.58,8.71,6.5600000000000005,Platformer|Colorful|GameMaker|Indie|Action|2D|Minimalist|Adventure|Difficult|Great Soundtrack|Singleplayer
290770,The Fall,2014.0,76.0,8.0,7.296983758700696,3.43,4.21,4.67,1.2399999999999998,Robots|Horror|Episodic|Story Rich|Side Scroller|Action|Adventure|Platformer|Atmospheric|Puzzle|Cyberpunk|Female Protagonist|Kickstarter|Indie|Short|Singleplayer|Space|Dark|2D|Metroidvania|Sci-fi
1127970,Retro Machina,2021.0,64.0,8.0,7.041666666666667,7.66,8.05,10.4,2.74,Robots|First-Person|Story Rich|Action-Adventure|Dystopian |Action|Futuristic|Adventure|Platformer|Atmospheric|Exploration|Romance|Puzzle|Isometric|Science|Co-op|Female Protagonist|Collectathon|RPG|2D Platformer|Open World|Relaxing|Post-apocalyptic|Crafting|3D|Mystery|Survival|Indie|Retro|Singleplayer|Emotional|Drama|Colorful|Hand-drawn|Cute|Narrative|2D|Stylized|Sandbox|Sci-fi
207420,Wizorb,2012.0,81.0,6.0,2.3649635036496357,4.25,5.87,15.75,11.5,Magic|Arcade|Casual|Puzzle|Fantasy|Indie|Retro|Action|2D|Pixel Graphics|Singleplayer|Old School|Adventure|RPG
332200,Axiom Verge,2015.0,80.0,8.0,10.894736842105264,10.72,13.39,16.91,6.19,Horror|Story Rich|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Atmospheric|Exploration|Cyberpunk|Indie|Retro|Shooter|Singleplayer|Aliens|2D|Difficult|Great Soundtrack|Metroidvania|Sci-fi
838310,Bloodstained: Curse of the Moon,2018.0,77.0,8.0,17.172248803827753,2.19,4.68,10.17,7.98,Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Vampire|Female Protagonist|Dark Fantasy|Classic|Arcade|Fantasy|Indie|Retro|Singleplayer|Gothic|Anime|2D|Difficult|Great Soundtrack|Metroidvania
914710,Cat Quest II,2019.0,76.0,9.0,25.71523178807947,7.82,10.13,12.98,5.16,Magic|Multiplayer|Action|Adventure|Cozy|Exploration|Action RPG|Character Customization|Co-op|Local Co-Op|Local Multiplayer|RPG|Funny|Fantasy|Indie|Cartoony|Dog|Singleplayer|Colorful|Cute|Hack and Slash|Loot|Family Friendly|2D|Open World|Cats
211360,Offspring Fling!,2012.0,79.0,8.0,4.509433962264151,2.57,4.21,12.76,10.19,Platformer|Cute|Puzzle|Level Editor|Indie|Family Friendly|Retro|Action|Pixel Graphics|Time Attack|2D|Adventure|Female Protagonist|Singleplayer
205020,Lumino City,2014.0,70.0,8.0,6.716867469879518,5.04,5.44,6.03,0.9900000000000002,Story Rich|Adventure|Atmospheric|Puzzle|Female Protagonist|Relaxing|Audio Production|Funny|Casual|Indie|Retro|Cult Classic|Singleplayer|Hand-drawn|Cute|Cartoon|Third Person|Hidden Object|Family Friendly|2D|Minimalist|Great Soundtrack
446810,Blossom Tales: The Sleeping King,2017.0,78.0,8.0,6.513888888888889,7.53,9.39,13.25,5.72,Action-Adventure|Action RPG|Indie|Retro|Action|2D|Pixel Graphics|Singleplayer|Top-Down|Adventure|Female Protagonist|Great Soundtrack|RPG|Open World
1556870,Golf Club Wasteland,2021.0,79.0,8.0,4.39622641509434,2.04,3.06,5.52,3.4799999999999995,Story Rich|Dystopian |Futuristic|Mini Golf|Adventure|Platformer|Soundtrack|Golf|Physics|Atmospheric|Puzzle|Narration|2D Platformer|Relaxing|Post-apocalyptic|Casual|Indie|Singleplayer|Dark Comedy|Colorful|2D|Stylized|Sports|Sci-fi
1740720,Have a Nice Death,2023.0,81.0,8.0,6.083015267175573,7.9,36.04,113.92,106.02,Action|Combat|Platformer|Action Roguelike|Controller|Comedy|2D Platformer|Early Access|Funny|Arcade|Indie|Cartoony|Dark Humor|Singleplayer|Gothic|Cartoon|Hack and Slash|2D|Metroidvania
1272160,The Life and Suffering of Sir Brante,2021.0,82.0,8.0,10.88840262582057,9.49,15.31,22.33,12.839999999999998,Story Rich|Visual Novel|Strategy|Adventure|Atmospheric|Management|RPG|Dark Fantasy|Text-Based|Tabletop|Indie|Replay Value|Simulation|Singleplayer|Choose Your Own Adventure|Violent|Interactive Fiction|Medieval|Choices Matter|2D|Great Soundtrack
329490,Phantom Breaker: Battle Grounds,2015.0,64.0,8.0,5.083844580777096,2.96,6.56,13.96,11.0,Multiplayer|Side Scroller|Action|Pixel Graphics|Fighting|2D Fighter|Co-op|Local Co-Op|Local Multiplayer|Female Protagonist|Nudity|Arcade|Retro|Singleplayer|Cute|Online Co-Op|Anime|Hack and Slash|2D|Great Soundtrack|4 Player Local
631570,Whispers of a Machine,2019.0,77.0,8.0,14.73,6.08,7.85,9.44,3.3599999999999994,Story Rich|Visual Novel|Pixel Graphics|Futuristic|Adventure|2.5D|Atmospheric|Exploration|Puzzle|Cyberpunk|Female Protagonist|Detective|Noir|Post-apocalyptic|Mystery|Indie|Retro|Singleplayer|Choices Matter|2D|Sci-fi
481510,Night in the Woods,2017.0,88.0,8.0,17.44920440636475,8.77,12.15,24.3,15.53,Horror|Story Rich|Visual Novel|Side Scroller|Adventure|Platformer|Atmospheric|Exploration|Walking Simulator|Psychological Horror|Female Protagonist|2D Platformer|Kickstarter|Funny|Mystery|Indie|Capitalism|Dark Humor|Singleplayer|Great Soundtrack|Drama|Colorful|Hand-drawn|Cute|Choices Matter|Anime|Conversation|Narrative|2D|Stylized|Cats
720560,Vigil: The Longest Night,2020.0,75.0,8.0,7.002732240437158,11.87,17.59,34.01,22.14,Horror|Character Action Game|Story Rich|Action-Adventure|Side Scroller|Action|Adventure|Platformer|Atmospheric|Action RPG|Gore|Psychological Horror|Female Protagonist|RPG|Dark Fantasy|Souls-like|Multiple Endings|Fantasy|Indie|Singleplayer|Great Soundtrack|Violent|Choices Matter|Lovecraftian|Third Person|2D|Difficult|Stylized|Metroidvania
65300,Dustforce DX,2012.0,79.0,8.0,7.106227106227106,33.79,34.85,40.68,6.890000000000001,Fast-Paced|Side Scroller|Level Editor|Action|Parkour|Platformer|Atmospheric|Score Attack|Local Multiplayer|Local Co-Op|Time Attack|2D Platformer|Indie|Precision Platformer|Singleplayer|Great Soundtrack|2D|Difficult|Stylized|4 Player Local
1406850,The Legend of Tianding,2021.0,81.0,9.0,22.89423076923077,5.05,7.8,11.56,6.510000000000001,Character Action Game|Story Rich|Historical|Spectacle fighter|Side Scroller|Action|Adventure|Combat|Platformer|Atmospheric|Controller|RPG|2D Platformer|Multiple Endings|Comic Book|Linear|Singleplayer|Martial Arts|Violent|Anime|Hack and Slash|2D|Difficult|Stylized
981430,Gordian Quest,2022.0,84.0,8.0,8.970588235294118,20.32,28.3,50.0,29.68,Procedural Generation|Strategy|Card Game|Adventure|Turn-Based Combat|Tactical|RPG|Turn-Based Tactics|Early Access|Roguelike Deckbuilder|Deckbuilding|Fantasy|Indie|Card Battler|Perma Death|PvP|Turn-Based Strategy|Turn-Based|2D|Difficult|Replay Value
231160,The Swapper,2013.0,87.0,8.0,17.283116883116882,5.1,5.46,5.88,0.7800000000000002,Horror|Story Rich|Side Scroller|Action|Adventure|2.5D|Platformer|Atmospheric|Exploration|Puzzle|Psychological Horror|Philosophical|Female Protagonist|Mystery|Indie|Singleplayer|Space|2D|Difficult|Great Soundtrack|Metroidvania|Sci-fi
265330,Gomo,2013.0,50.0,6.0,3.2755102040816326,1.39,1.54,1.61,0.2200000000000002,Hand-drawn|Funny|Puzzle|Casual|Indie|Short|Family Friendly|2D|Adventure|Great Soundtrack|Singleplayer
242820,140,2013.0,80.0,8.0,12.575384615384616,1.17,2.18,5.63,4.46,Platformer|Colorful|Abstract|Rhythm|Music|Precision Platformer|Puzzle|Casual|Side Scroller|Indie|Short|Action|2D|Minimalist|Difficult|Great Soundtrack|Singleplayer
112100,Avadon: The Black Fortress,2011.0,75.0,8.0,4.365384615384615,39.95,53.26,81.44,41.49,Turn-Based Combat|Story Rich|Exploration|Grid-Based Movement|Fantasy|Isometric|CRPG|Indie|Strategy|Turn-Based|Retro|Party-Based RPG|Singleplayer|Old School|Adventure|Female Protagonist|2D|RPG
215670,Home,2012.0,69.0,5.0,2.028520499108734,1.14,1.55,2.96,1.82,Horror|Story Rich|Pixel Graphics|Adventure|Atmospheric|Exploration|GameMaker|Walking Simulator|Multiple Endings|Mystery|Indie|Short|Thriller|Retro|Singleplayer|Psychological|Dark|Interactive Fiction|2D
368590,Albert and Otto,2015.0,69.0,5.0,1.8642533936651584,2.4,2.72,5.48,3.0800000000000005,Horror|Platformer|Dark|Atmospheric|Puzzle|Casual|Side Scroller|Indie|Cinematic|Action|Surreal|Controller|2D|Difficult|Adventure|Singleplayer
111800,Blocks That Matter,2011.0,72.0,6.0,3.3657142857142857,5.59,8.8,22.44,16.85,Robots|Platformer|Cute|Puzzle|Casual|Level Editor|Indie|2D|Singleplayer
368620,Timespinner,2018.0,73.0,8.0,6.256880733944954,5.69,8.52,12.02,6.329999999999999,Story Rich|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Exploration|Co-op|Local Co-Op|Female Protagonist|RPG|2D Platformer|Fantasy|Indie|Singleplayer|Time Travel|Time Manipulation|2D|Great Soundtrack|Metroidvania|Sci-fi
248310,Freedom Planet,2014.0,83.0,9.0,19.91588785046729,4.67,9.05,22.41,17.740000000000002,Fast-Paced|Story Rich|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Female Protagonist|Classic|Kickstarter|Funny|Indie|Retro|Singleplayer|Aliens|Cute|Anime|2D|Difficult|Great Soundtrack
1504500,OPUS: Echo of Starsong - Full Bloom Edition,2021.0,90.0,9.0,32.6078431372549,10.08,12.09,15.6,5.52,Story Rich|Visual Novel|Adventure|2.5D|Soundtrack|Atmospheric|Exploration|Puzzle|Walking Simulator|Female Protagonist|JRPG|Relaxing|Mystery|Indie|Singleplayer|Emotional|Space|Colorful|Interactive Fiction|Choices Matter|Anime|2D|Minimalist|Great Soundtrack|Sci-fi
251130,Chroma Squad,2015.0,75.0,8.0,13.404255319148936,12.93,17.78,34.21,21.28,Story Rich|Strategy|Superhero|Mechs|Pixel Graphics|Tactical RPG|Turn-Based Combat|Management|Memes|Isometric|Tactical|Comedy|RPG|Turn-Based Tactics|Funny|Indie|Simulation|Singleplayer|Turn-Based|2D|Great Soundtrack
980300,One Finger Death Punch 2,2019.0,83.0,9.0,28.57971014492753,10.72,14.2,26.26,15.54,Martial Arts|Violent|Fast-Paced|Rhythm|Funny|Arcade|Casual|Indie|Action|Gore|Mouse only|2D Fighter|Co-op|Difficult|Fighting|2D|Great Soundtrack|Singleplayer
41800,Gratuitous Space Battles,2009.0,72.0,6.0,2.816901408450704,2.77,6.38,14.62,11.85,Spaceships|Multiplayer|Strategy|Action|RTS|Building|Physics|Tactical|Top-Down|Auto Battler|Moddable|Indie|Singleplayer|Simulation|Space|Tower Defense|2D|Difficult|Sandbox|Sci-fi
252670,Nihilumbra,2013.0,75.0,8.0,7.823529411764706,2.61,3.88,10.09,7.48,Platformer|Dark|Story Rich|Atmospheric|Puzzle|Casual|Side Scroller|Indie|Short|Action|2D|Narration|Difficult|Adventure|Great Soundtrack|Singleplayer|Beautiful
9500,Gish,2007.0,80.0,5.0,1.4101123595505618,4.47,6.95,20.19,15.720000000000002,Platformer|Physics|Puzzle|Indie|Action|2D|Local Multiplayer|Local Co-Op|Adventure|Singleplayer
80310,Gemini Rue,2011.0,82.0,8.0,8.096774193548388,6.87,7.94,10.86,3.9899999999999993,Story Rich|Dystopian |Action|Pixel Graphics|Futuristic|Adventure|Escape Room|Atmospheric|Puzzle|Cyberpunk|Detective|Noir|Mystery|Indie|Retro|Singleplayer|Third Person|2D|Great Soundtrack|Sci-fi
211260,They Bleed Pixels,2012.0,74.0,8.0,5.061124694376528,9.28,11.72,14.98,5.700000000000001,Horror|Side Scroller|Action|Pixel Graphics|Platformer|Electronic Music|Gore|Female Protagonist|2D Platformer|Indie|Retro|Blood|Precision Platformer|Singleplayer|Supernatural|Cute|Gothic|Lovecraftian|Anime|Hack and Slash|2D|Difficult|Great Soundtrack
262830,Crimsonland,2014.0,68.0,8.0,11.80188679245283,4.21,9.02,21.77,17.56,Zombies|Action|Gore|Co-op|Top-Down|Local Co-Op|Local Multiplayer|RPG|Post-apocalyptic|Top-Down Shooter|Classic|Twin Stick Shooter|Arcade|Survival|Indie|Shooter|Aliens|2D|4 Player Local|Sci-fi
322210,"""Guns, Gore & Cannoli""",2015.0,80.0,8.0,10.911877394636017,3.66,5.3,7.5,3.84,Fast-Paced|Side Scroller|Zombies|Action|Adventure|Platformer|Gore|Co-op|Local Multiplayer|Comedy|Classic|Funny|Arcade|Indie|Cartoony|Retro|Shooter|Violent|Cartoon|2D|Great Soundtrack|4 Player Local
603960,Monolith,2017.0,83.0,9.0,47.8235294117647,5.61,17.22,57.31,51.7,Arena Shooter|Procedural Generation|Perma Death|Action Roguelike|Twin Stick Shooter|Dungeon Crawler|Indie|Replay Value|Retro|Action|Pixel Graphics|Top-Down|Difficult|Shooter|2D|Great Soundtrack|Singleplayer|Bullet Hell
421740,Goetia,2016.0,79.0,6.0,3.463576158940397,6.44,7.81,9.54,3.0999999999999988,Horror|Supernatural|Story Rich|Atmospheric|Gothic|Mystery|Puzzle|Indie|2D|Difficult|Adventure|Female Protagonist|Singleplayer
600370,Paradigm,2017.0,85.0,8.0,16.129411764705882,5.93,8.31,8.32,2.390000000000001,Story Rich|Atmospheric|Funny|Comedy|Puzzle|Indie|Surreal|2D|Adventure|Great Soundtrack|Singleplayer|Sci-fi
779290,Stygian: Reign of the Old Ones,2019.0,81.0,5.0,2.010854816824966,13.21,18.73,20.0,6.789999999999999,Horror|Story Rich|Strategy|Adventure|2.5D|Turn-Based Combat|Atmospheric|Isometric|CRPG|Philosophical|RPG|Sexual Content|Indie|Party-Based RPG|Singleplayer|Violent|Choices Matter|Lovecraftian|2D|Great Soundtrack
11340,Larva Mortus,2009.0,64.0,6.0,3.076923076923077,5.07,6.73,9.44,4.369999999999999,Horror|Magic|Fast-Paced|Zombies|Action|Pixel Graphics|Adventure|Action Roguelike|Atmospheric|Action RPG|Character Customization|Controller|Top-Down|RPG|Top-Down Shooter|Arcade|Casual|Survival|Fantasy|Indie|Retro|Shooter|Singleplayer|Bullet Hell|Supernatural|Dark|Medieval|Hack and Slash|2D
956030,Creaks,2020.0,82.0,8.0,17.766871165644172,5.91,6.23,6.7,0.79,Story Rich|Adventure|Platformer|Atmospheric|Puzzle|Surreal|Relaxing|Funny|Mystery|Casual|Indie|Linear|Singleplayer|Great Soundtrack|Supernatural|Hand-drawn|Dark|Cartoon|2D|Stylized
233190,Final Exam,2013.0,66.0,8.0,5.125,4.83,7.28,10.96,6.130000000000001,Horror|Platformer|Online Co-Op|Side Scroller|Multiplayer|Zombies|Indie|Action|2D|Co-op|Local Co-Op
